"X1","X2","X3","X4","X5","cus_id"
"INSULAR","DU.BOIS.DE.LA.ROCHE","SABOROSA","CHIPS.AHOY","FLORBÚ","90999744"
"LAMBERTZ","CHIPS.AHOY","DU.BOIS.DE.LA.ROCHE","GULLON","INSULAR","91029748"
"MARILAN","CHIPS.AHOY","DELIPICK.","NUTELLA","LAMBERTZ","91039747"
"DELIPICK.","CARR.S","PROALIMENTAR","NACIONAL","CHIPS.AHOY","91049795"
"VIEIRA..DE.CASTRO","DULCA","INSULAR","NACIONAL","OREO","91129850"
"CHIPS.AHOY","LAMBERTZ","SABOROSA","BAUDUCCO","NACIONAL","91139797"
"DISNEY","CHIPS.AHOY","VIEIRA..DE.CASTRO","DU.BOIS.DE.LA.ROCHE","OREO","91219808"
"LA.BURGALESA","NACIONAL","OREO","CARR.S","CHIPS.AHOY","91219877"
"DAILIDOCE","CHIPS.AHOY","DU.BOIS.DE.LA.ROCHE","CARR.S","JACOBS","91229754"
"TUC","ARTIACH","CHIPS.AHOY","BAHLSEN","DU.BOIS.DE.LA.ROCHE","91499539"
"NACIONAL","TRIUNFO","CHIPS.AHOY","LAMBERTZ","BAHLSEN","91579905"
"LAMBERTZ","OREO","SNAPPY","INSULAR","FLORBÚ","91639703"
"GRAN.PAVESI","CHIPS.AHOY","MARILAN","BALCONI","PROALIMENTAR","91669577"
"CHIPS.AHOY","MARILAN","INSULAR","GRAN.PAVESI","BAHLSEN","91699705"
"GULLON","TRIUNFO","OREO","BALCONI","CUETARA","91729991"
"DULCA","NUTELLA","MARILAN","OREO","SABOROSA","91759561"
"FLORBÚ","FRUTOP","DULCA","FLORBÚ","CHIPS.AHOY","91769669"
"NACIONAL","TRIUNFO","BAUDUCCO","OREO","DELIPICK.","91939823"
"OREO","INSULAR","LA.BURGALESA","NACIONAL","JACOBS","91959948"
"DELIPICK.","CARR.S","CHIPS.AHOY","SNAPPY","SABOROSA","91969693"
"JACOBS","NUTELLA","MARILAN","DISNEY","CHIPS.AHOY","91999785"
"FRUTOP","CHIPS.AHOY","JACOBS","SNAPPY","LAMBERTZ","92039782"
"CHIPS.AHOY","DAN.CAKE","INSULAR","JACOBS","ARTIACH","92129893"
"CHIPS.AHOY","BALCONI","MILKA","OREO","GULLON","92139922"
"BAUDUCCO","OREO","LA.BURGALESA","PROALIMENTAR","DU.BOIS.DE.LA.ROCHE","92159812"
"FLORBÚ","INSULAR","CHIPS.AHOY","LA.BURGALESA","NACIONAL","92199878"
"DELIPICK.","INSULAR","CHIPS.AHOY","TRIUNFO","FRUTOP","92209947"
"CHIPS.AHOY","DELIPICK.","TUC","DELIPICK.","LAMBERTZ","92229970"
"DAN.CAKE","PROALIMENTAR","CHIPS.AHOY","NACIONAL","DELIPICK.","92289730"
"SABOROSA","VIEIRA..DE.CASTRO","INSULAR","SABOROSA","OREO","92309822"
"CHIPS.AHOY","DU.BOIS.DE.LA.ROCHE","MARILAN","FLORBÚ","BALCONI","92359694"
"SNAPPY","NACIONAL","OREO","OREO","MCVITIES","92609580"
"MARILAN","SNAPPY","OREO","NACIONAL","BALCONI","92689781"
"FILIPINOS","GRAN.PAVESI","PROALIMENTAR","OREO","SABOROSA","92719644"
"DU.BOIS.DE.LA.ROCHE","BAHLSEN","FRUTOP","CHIPS.AHOY","FRUTOP","92729835"
"BALCONI","DISNEY","SABOROSA","CHIPS.AHOY","DELIPICK.","92779572"
"OREO","JACOBS","ARTIACH","FILIPINOS","DELIPICK.","92979822"
"DISNEY","CHIPS.AHOY","BAUDUCCO","FILIPINOS","DELIPICK.","93039647"
"GRAN.PAVESI","DULCA","BAHLSEN","OREO","INSULAR","93049717"
"CHIPS.AHOY","INSULAR","DELIPICK.","BALCONI","DAILIDOCE","93069776"
"SABOROSA","FRUTOP","TUC","OREO","SABOROSA","93119860"
"CARR.S","LA.BURGALESA","DAILIDOCE","CHIPS.AHOY","BELVITA","93149872"
"LA.BURGALESA","CHIPS.AHOY","MCVITIES","LAMBERTZ","FLORBÚ","93289902"
"MARILAN","JACOBS","CARR.S","CARR.S","CHIPS.AHOY","93299781"
"BAUDUCCO","ARTIACH","OREO","DAILIDOCE","SABOROSA","93489904"
"NUTELLA","MILKA","BAHLSEN","OREO","FLORBÚ","93509814"
"FRUTOP","CHIPS.AHOY","LAMBERTZ","NACIONAL","BAUDUCCO","93529776"
"LAMBERTZ","FRUTOP","NUTELLA","FLORBÚ","CHIPS.AHOY","93579729"
"LAMBERTZ","OREO","DAILIDOCE","JACOBS","DAILIDOCE","93609925"
"CHIPS.AHOY","NUTELLA","INSULAR","CHIPS.AHOY","FILIPINOS","93809895"
"SABOROSA","CHIPS.AHOY","FLORBÚ","LA.BURGALESA","DULCA","93819972"
"CHIPS.AHOY","FRUTOP","MILKA","LAMBERTZ","LA.BURGALESA","93869930"
"LAMBERTZ","LA.BURGALESA","DAILIDOCE","CHIPS.AHOY","LAMBERTZ","93909955"
"NACIONAL","OREO","SABOROSA","DU.BOIS.DE.LA.ROCHE","BAHLSEN","93919987"
"CHIPS.AHOY","FILIPINOS","MARILAN","DAN.CAKE","TRIUNFO","94019927"
"BALCONI","CHIPS.AHOY","SNAPPY","VIEIRA..DE.CASTRO","DELIPICK.","94109885"
"FRUTOP","MILKA","BAHLSEN","BALCONI","OREO","94129945"
"DISNEY","SABOROSA","TRIUNFO","NACIONAL","CHIPS.AHOY","94209932"
"CHIPS.AHOY","TUC","BAUDUCCO","NACIONAL","LA.BURGALESA","94309610"
"DULCA","LAMBERTZ","BAUDUCCO","NACIONAL","CHIPS.AHOY","94339923"
"LA.BURGALESA","BALCONI","CUETARA","BALCONI","OREO","94369976"
"CARR.S","LAMBERTZ","CHIPS.AHOY","CARR.S","FLORBÚ","94389911"
"FLORBÚ","CHIPS.AHOY","PROALIMENTAR","BAUDUCCO","NACIONAL","94449814"
"DISNEY","SABOROSA","CUETARA","FRUTOP","CHIPS.AHOY","94449952"
"OREO","DISNEY","BAHLSEN","LA.BURGALESA","NUTELLA","94479963"
"NUTELLA","JACOBS","CHIPS.AHOY","MARILAN","BELVITA","94629802"
"FRUTOP","CUETARA","PROALIMENTAR","NACIONAL","CHIPS.AHOY","94639778"
"TUC","DU.BOIS.DE.LA.ROCHE","LAMBERTZ","CHIPS.AHOY","BAHLSEN","94719818"
"OREO","NACIONAL","INSULAR","DU.BOIS.DE.LA.ROCHE","DISNEY","94789789"
"GRAN.PAVESI","NUTELLA","CHIPS.AHOY","SABOROSA","FRUTOP","94819886"
"LA.BURGALESA","OREO","DISNEY","LAMBERTZ","FLORBÚ","94859825"
"CHIPS.AHOY","LAMBERTZ","CARR.S","LA.BURGALESA","PROALIMENTAR","94869963"
"VIEIRA..DE.CASTRO","INSULAR","DAILIDOCE","OREO","INSULAR","94879842"
"LAMBERTZ","MARILAN","OREO","TRIUNFO","SABOROSA","94969870"
"ARTIACH","FRUTOP","DISNEY","CHIPS.AHOY","FLORBÚ","94979631"
"CARR.S","PROALIMENTAR","NUTELLA","INSULAR","OREO","94999586"
"CHIPS.AHOY","DELIPICK.","BALCONI","FRUTOP","JACOBS","95009958"
"NUTELLA","LAMBERTZ","CHIPS.AHOY","JACOBS","DULCA","95029657"
"OREO","NACIONAL","DELIPICK.","DELIPICK.","JACOBS","95079770"
"CHIPS.AHOY","INSULAR","FRUTOP","NACIONAL","BAUDUCCO","95099867"
"OREO","INSULAR","SABOROSA","CHIPS.AHOY","SNAPPY","95119997"
"CHIPS.AHOY","LAMBERTZ","FLORBÚ","FRUTOP","SNAPPY","95199936"
"SABOROSA","ARTIACH","OREO","ARTIACH","BAUDUCCO","95239946"
"FLORBÚ","CHIPS.AHOY","MILKA","CHIPS.AHOY","DAN.CAKE","95289859"
"CARR.S","LA.BURGALESA","ARTIACH","VIEIRA..DE.CASTRO","CHIPS.AHOY","95359802"
"NACIONAL","CHIPS.AHOY","CARR.S","FRUTOP","MILKA","95399633"
"PROALIMENTAR","DAN.CAKE","VIEIRA..DE.CASTRO","OREO","NACIONAL","95409578"
"CHIPS.AHOY","DU.BOIS.DE.LA.ROCHE","GULLON","CARR.S","CHIPS.AHOY","95529877"
"SABOROSA","DULCA","FRUTOP","JACOBS","CHIPS.AHOY","95549630"
"SNAPPY","NACIONAL","BAUDUCCO","OREO","SABOROSA","95579938"
"INSULAR","MILKA","DU.BOIS.DE.LA.ROCHE","OREO","JACOBS","95589992"
"DAN.CAKE","TRIUNFO","BALCONI","NACIONAL","OREO","95709748"
"LA.BURGALESA","TRIUNFO","CHIPS.AHOY","INSULAR","BAUDUCCO","95859578"
"MARILAN","DAILIDOCE","FRUTOP","CHIPS.AHOY","FRUTOP","95899906"
"BAUDUCCO","DAILIDOCE","FLORBÚ","OREO","INSULAR","96009798"
"OREO","NACIONAL","MARILAN","CHIPS.AHOY","LAMBERTZ","96059734"
"PROALIMENTAR","CHIPS.AHOY","FRUTOP","MARILAN","SABOROSA","96129589"
"CHIPS.AHOY","SABOROSA","LAMBERTZ","VIEIRA..DE.CASTRO","FRUTOP","96189548"
"OREO","FRUTOP","LA.BURGALESA","MARILAN","FRUTOP","96209808"
"FLORBÚ","GULLON","CHIPS.AHOY","BALCONI","NUTELLA","96349637"
"CHIPS.AHOY","PROALIMENTAR","MCVITIES","MARILAN","DULCA","96459814"
"NACIONAL","TRIUNFO","ARTIACH","LAMBERTZ","CHIPS.AHOY","96499842"
"MCVITIES","LA.BURGALESA","FRUTOP","NACIONAL","CHIPS.AHOY","96539725"
"TRIUNFO","BAHLSEN","OREO","MARILAN","VIEIRA..DE.CASTRO","96609903"
"FRUTOP","PROALIMENTAR","CARR.S","OREO","FLORBÚ","96659926"
"INSULAR","FRUTOP","CHIPS.AHOY","ARTIACH","CUETARA","96669862"
"OREO","FILIPINOS","GULLON","JACOBS","BAUDUCCO","96689603"
"MILKA","FLORBÚ","FRUTOP","FLORBÚ","CHIPS.AHOY","96769578"
"FLORBÚ","CHIPS.AHOY","PROALIMENTAR","NUTELLA","CUETARA","96779824"
"TRIUNFO","ARTIACH","CHIPS.AHOY","TRIUNFO","MCVITIES","96829926"
"FILIPINOS","VIEIRA..DE.CASTRO","DELIPICK.","INSULAR","CHIPS.AHOY","96909541"
"SABOROSA","BALCONI","OREO","FLORBÚ","BAHLSEN","96929780"
"VIEIRA..DE.CASTRO","BELVITA","DAN.CAKE","BALCONI","OREO","96929865"
"CARR.S","DU.BOIS.DE.LA.ROCHE","MARILAN","CHIPS.AHOY","LAMBERTZ","96989820"
"CHIPS.AHOY","SNAPPY","BALCONI","JACOBS","MARILAN","97109795"
"LAMBERTZ","VIEIRA..DE.CASTRO","CARR.S","CHIPS.AHOY","NACIONAL","97179990"
"LAMBERTZ","OREO","DAN.CAKE","PROALIMENTAR","DU.BOIS.DE.LA.ROCHE","97279814"
"JACOBS","CHIPS.AHOY","FLORBÚ","MARILAN","LA.BURGALESA","97309726"
"LAMBERTZ","INSULAR","NACIONAL","NACIONAL","CHIPS.AHOY","97309834"
"BAHLSEN","ARTIACH","MILKA","CHIPS.AHOY","FLORBÚ","97639840"
"MILKA","FILIPINOS","DAN.CAKE","CHIPS.AHOY","FRUTOP","97729819"
"NUTELLA","OREO","BAHLSEN","DU.BOIS.DE.LA.ROCHE","LAMBERTZ","97759939"
"CHIPS.AHOY","DELIPICK.","FLORBÚ","MCVITIES","SNAPPY","97779992"
"OREO","FRUTOP","SABOROSA","FLORBÚ","DU.BOIS.DE.LA.ROCHE","97809684"
"LA.BURGALESA","TRIUNFO","CARR.S","CHIPS.AHOY","DELIPICK.","97829996"
"CHIPS.AHOY","NACIONAL","DELIPICK.","JACOBS","INSULAR","97889787"
"FRUTOP","MCVITIES","CARR.S","INSULAR","CHIPS.AHOY","97909841"
"LAMBERTZ","FLORBÚ","DAILIDOCE","NACIONAL","OREO","97939915"
"SABOROSA","FRUTOP","LA.BURGALESA","DELIPICK.","CHIPS.AHOY","97979605"
"OREO","LAMBERTZ","INSULAR","TRIUNFO","BALCONI","97999798"
"BALCONI","SNAPPY","CARR.S","CHIPS.AHOY","DU.BOIS.DE.LA.ROCHE","98009919"
"FRUTOP","ARTIACH","PROALIMENTAR","DELIPICK.","CHIPS.AHOY","98099763"
"OREO","FILIPINOS","CUETARA","INSULAR","CUETARA","98199541"
"LAMBERTZ","CHIPS.AHOY","DELIPICK.","MCVITIES","LAMBERTZ","98229688"
"NUTELLA","PROALIMENTAR","INSULAR","BALCONI","OREO","98349945"
"FLORBÚ","ARTIACH","LAMBERTZ","DELIPICK.","CHIPS.AHOY","98419981"
"PROALIMENTAR","CHIPS.AHOY","BALCONI","CARR.S","MARILAN","98459704"
"CARR.S","CHIPS.AHOY","LAMBERTZ","FRUTOP","TUC","98569581"
"LA.BURGALESA","DELIPICK.","DAILIDOCE","CHIPS.AHOY","NACIONAL","98589856"
"NUTELLA","FRUTOP","JACOBS","CHIPS.AHOY","CARR.S","98619777"
"DULCA","DU.BOIS.DE.LA.ROCHE","FILIPINOS","OREO","NACIONAL","98629946"
"CHIPS.AHOY","FLORBÚ","BALCONI","MCVITIES","CHIPS.AHOY","98629985"
"MARILAN","CHIPS.AHOY","INSULAR","DELIPICK.","SNAPPY","98659904"
"ARTIACH","BAHLSEN","TRIUNFO","DU.BOIS.DE.LA.ROCHE","CHIPS.AHOY","98709618"
"FRUTOP","OREO","FILIPINOS","SABOROSA","BAHLSEN","98729975"
"CARR.S","CHIPS.AHOY","MARILAN","INSULAR","NACIONAL","98829990"
"DISNEY","MCVITIES","LA.BURGALESA","CHIPS.AHOY","LAMBERTZ","98899775"
"FILIPINOS","PROALIMENTAR","BELVITA","CHIPS.AHOY","DAILIDOCE","98929872"
"FRUTOP","SABOROSA","BALCONI","MCVITIES","CHIPS.AHOY","98939819"
"FRUTOP","INSULAR","FILIPINOS","OREO","DELIPICK.","98989825"
"CHIPS.AHOY","LAMBERTZ","DAILIDOCE","INSULAR","PROALIMENTAR","98999735"
"CARR.S","NUTELLA","DISNEY","SABOROSA","OREO","99069931"
"CHIPS.AHOY","FLORBÚ","TRIUNFO","INSULAR","NACIONAL","99099906"
"LAMBERTZ","CHIPS.AHOY","GULLON","FILIPINOS","DELIPICK.","99119952"
"MARILAN","CHIPS.AHOY","DISNEY","NACIONAL","BALCONI","99149919"
"LAMBERTZ","CHIPS.AHOY","DELIPICK.","OREO","INSULAR","99159943"
"FILIPINOS","FLORBÚ","FRUTOP","FLORBÚ","CHIPS.AHOY","99189821"
"CHIPS.AHOY","INSULAR","LA.BURGALESA","BELVITA","CARR.S","99209987"
"FILIPINOS","MARILAN","CHIPS.AHOY","NACIONAL","TRIUNFO","99249677"
"LAMBERTZ","OREO","FRUTOP","NACIONAL","BALCONI","99259910"
"NUTELLA","VIEIRA..DE.CASTRO","FLORBÚ","CHIPS.AHOY","OREO","99309885"
"SABOROSA","FLORBÚ","MILKA","DISNEY","CHIPS.AHOY","99369897"
"ARTIACH","OREO","DELIPICK.","FLORBÚ","ARTIACH","99409816"
"LAMBERTZ","DELIPICK.","DAILIDOCE","OREO","FILIPINOS","99449893"
"DISNEY","DAILIDOCE","NUTELLA","OREO","JACOBS","99519741"
"DU.BOIS.DE.LA.ROCHE","BAHLSEN","FRUTOP","CHIPS.AHOY","SABOROSA","99519944"
"DISNEY","CUETARA","DELIPICK.","CHIPS.AHOY","NACIONAL","99579878"
"PROALIMENTAR","CHIPS.AHOY","DAN.CAKE","MCVITIES","BAUDUCCO","99649638"
"OREO","MILKA","DU.BOIS.DE.LA.ROCHE","NUTELLA","JACOBS","99699989"
"BALCONI","DISNEY","DULCA","DELIPICK.","CHIPS.AHOY","99809929"
"NACIONAL","CUETARA","CHIPS.AHOY","FRUTOP","NACIONAL","99869816"
"BALCONI","OREO","TRIUNFO","MCVITIES","INSULAR","99869920"
"CHIPS.AHOY","NUTELLA","PROALIMENTAR","CARR.S","CUETARA","99989987"
